15000 120000
6092 13525 664
6000 4053 734
9935 14477 823
7914 1762 323
8658 11796 888
5309 8136 679
3035 6508 515
2641 3455 757
8205 3885 222
240 6667 372
7769 7113 826
8420 6202 836
1260 12738 896
631 12206 768
11396 14323 788
201 4205 801
3605 9628 715
4905 7029 374
42 14852 560
9218 8774 27
279 11857 607
6109 10481 686
1335 4985 662
4771 195 422
13296 12555 811
4463 1681 45
11375 3134 77
12281 6585 629
2440 5241 523
843 1765 955
5608 2672 503
1323 12158 647
11377 14693 906
442 4442 949
6497 5727 136
11427 14488 898
5199 9659 251
1267 4339 948
863 4419 99
7612 12875 919
1297 8868 120
9074 6746 882
10597 9090 627
4156 13271 914
2333 5995 2
7246 5334 579
2240 7220 483
12085 7540 668
10689 3885 604
12125 7676 37
1372 5532 92
2945 12235 856
9264 6492 -6
10851 4607 456
13057 915 339
1241 13695 295
14140 1714 726
4880 3657 114
865 13403 24
522 13959 188
10686 13941 62
5154 14119 264
8925 4462 762
5701 6838 307
2398 1047 355
9801 619 998
9573 3053 831
7497 1946 225
11062 6921 812
11365 3309 471
1522 5812 578
13350 8863 221
12221 7328 405
3885 13594 548
13526 396 392
1153 10620 2
9573 8173 420
13411 5134 308
3314 7153 324
8351 11316 299
10138 1309 461
8602 13641 254
10257 2328 917
12231 10777 675
158 6288 99
14065 6346 298
13188 8779 949
11050 1562 555
6257 9217 19
10814 6299 707
7360 10691 891
11053 1468 135
11131 13847 325
7049 12941 587
10501 11657 899
10006 5650 556
2677 11712 584
12402 2303 833
8917 2922 929
8375 6285 297
294 5206 172
5513 10161 532
4097 8090 18
10923 11592 245
13722 2437 407
664 4574 499
6249 2170 582
13583 8110 325
6369 10031 741
3594 13953 953
4319 4151 296
3884 761 -3
7880 14507 544
13344 6449 219
4149 8230 368
6558 5 15
1702 2108 642
2222 11346 607
14443 1161 164
11481 1524 343
13830 131 296
7408 14919 864
14654 12942 142
13930 13313 757
10097 534 732
4584 262 435
10443 6180 959
4789 5542 73
4319 4723 239
8055 4669 906
6109 2623 97
3761 14087 564
7610 5127 702
7286 6040 314
8451 5272 215
5268 8302 970
14733 11010 820
1653 6061 236
10497 7533 429
14776 4648 166
6283 4741 535
14307 8455 938
9093 10060 272
6991 6446 200
13498 4984 646
14936 14725 410
6690 6111 219
12083 336 437
11134 6384 971
8030 7376 515
651 6683 20
9470 12771 44
8420 915 145
12567 11285 279
13805 7490 790
3138 9193 136
6730 14993 262
10568 12799 597
11559 5147 934
7698 12105 302
14402 9954 157
9967 10576 622
4131 11125 97
3823 13895 515
11949 11782 654
12049 10393 161
13631 12125 748
6437 3234 957
315 9308 868
7874 10890 765
6299 6501 700
10700 3170 189
6336 11947 614
1692 2148 447
14922 13778 299
11534 6165 799
4784 638 926
9765 8249 609
9573 5517 539
14430 6129 317
5280 3282 851
4952 3878 454
14879 14652 770
7055 4613 654
856 2965 348
10641 14582 545
3348 1744 235
8212 8245 205
11152 3104 460
11364 4450 346
7498 6446 158
7643 12747 601
12707 13590 138
7870 11344 716
8027 3519 204
14499 2480 575
8788 12319 923
831 6593 108
5932 8282 49
2666 12613 260
6060 14505 387
14548 1179 356
7988 2944 503
1462 720 591
10337 2285 844
7010 4848 175
61 9730 31
4584 4204 770
9178 4121 847
5889 144 834
8998 10083 680
14484 7955 753
6635 10494 956
6431 7214 86
2165 45 690
11730 1969 349
2069 13281 578
9617 8956 770
4909 105 861
10699 648 932
3583 9138 958
5147 4967 101
5501 1862 676
324 5439 705
4422 3551 766
4325 8916 820
9652 5616 619
8484 11166 337
7714 7920 857
11206 4629 56
4436 10219 580
9361 11669 876
9099 1309 295
8544 10300 497
2043 12222 346
4351 12411 787
3150 840 976
5133 11859 341
13751 7230 788
4742 14683 107
12230 14339 996
4092 11353 215
14749 1920 781
9323 10609 581
7737 9324 261
5558 12751 83
4563 3500 676
10041 6518 816
5284 14786 353
4833 4441 448
9021 46 12
6278 5953 827
12275 8417 643
8006 13296 729
1327 13892 602
1743 7464 242
2827 2260 392
3743 6113 51
4975 6623 49
13120 11709 886
694 1646 248
1419 9573 38
9356 1442 959
9551 4292 23
8807 11154 412
7869 7021 237
4522 11371 462
14625 8024 452
14846 14180 317
8333 2181 424
14488 7640 875
4291 14253 883
11828 6954 986
10194 10578 824
7983 506 204
4944 8984 358
6661 6892 794
2056 6486 759
5532 14291 582
4281 212 48
6941 1236 234
3223 12357 228
11610 3213 713
6764 194 675
3319 3622 389
7304 831 835
13384 9137 903
10934 4419 765
7610 6050 120
14538 14001 406
12444 13309 853
7558 283 539
377 13849 -9
10906 8854 747
3043 8368 731
8137 18 720
1893 8478 75
1030 14261 407
12277 7794 943
2834 1507 903
3006 3499 990
13986 13449 466
7077 9922 287
916 14261 912
14056 8799 339
14352 7006 905
6068 12407 991
563 13216 362
896 1149 945
4160 10148 498
653 11461 311
7784 10858 813
7814 689 717
13640 10820 509
9119 6484 931
12975 8623 468
762 8145 504
6102 3200 595
14873 13607 256
2947 9352 486
2713 12247 938
5364 7725 253
439 2449 532
8643 1266 556
3741 13556 905
2167 12985 63
1074 11030 676
9810 1674 788
9030 13085 304
7959 11583 624
5375 4548 491
4311 7674 14
2955 6709 461
13362 2896 819
5509 9257 42
7483 2377 859
4777 10171 959
1497 12662 260
6009 9912 696
10280 10967 678
2950 4889 942
6833 4452 459
6721 10310 762
13459 8081 830
940 6310 84
1057 14408 998
10618 2975 684
8608 8837 478
12524 525 84
9578 4971 762
13675 13806 849
13965 100 493
2534 12306 275
14230 455 740
7404 725 178
4030 8152 100
4585 137 180
5796 11513 551
3572 745 674
12085 6845 413
13639 3609 882
7830 13135 901
7800 9533 615
3930 307 177
4358 10428 388
7387 6261 989
5554 1953 142
3929 5403 548
443 2731 695
1548 9963 164
12057 5589 343
12030 2344 131
1972 973 553
10009 4289 862
13520 1488 210
11391 1872 217
12838 11895 222
13828 3537 498
13733 2864 265
9634 5982 561
12970 9187 927
439 13274 657
5336 1256 14
8261 9276 584
14113 11752 611
3526 8465 298
5890 14369 509
8621 9996 586
992 2609 234
12549 8133 766
11761 3868 723
14463 2725 772
14195 3235 572
5142 14783 255
11972 7690 302
5648 10504 532
2727 5672 654
13799 10729 110
14933 1699 269
1078 6274 595
8111 11004 917
9657 4521 422
3837 5925 85
9499 11403 264
7739 10483 418
12143 12107 785
14565 630 639
9244 6291 128
10403 3334 400
8674 12769 684
1165 12748 839
8591 7807 862
3451 8481 376
1971 5312 433
14405 8647 639
11107 4595 286
1556 683 416
2656 8187 505
7411 7870 645
10545 2181 529
2219 6174 598
10116 7490 506
13409 1353 865
4740 12334 923
5586 7146 514
3588 3441 166
8121 8665 775
845 11605 649
1894 4182 811
4439 10045 681
8598 8520 939
3162 3738 866
12830 8340 42
10985 12259 752
1512 9650 46
3528 846 23
826 10355 77
13483 8215 494
13200 9947 940
7727 9682 826
14411 11169 157
11930 1653 244
5703 4758 714
13306 4708 89
3013 243 936
12965 4887 455
12757 3107 533
13252 7141 80
14668 7658 103
5756 13852 125
5751 12342 211
8307 12103 395
5635 14963 67
959 8679 104
1391 5111 18
4272 5155 307
6520 2907 652
8109 9008 620
8133 1669 466
5374 12244 648
10383 1249 872
369 8950 908
5555 4051 826
1432 4178 845
4764 12360 580
10481 115 231
10657 4629 61
9824 8533 805
11600 14584 11
8796 2487 308
5944 212 141
11826 787 434
7115 2041 610
5760 7697 3
10553 460 836
5977 2509 433
8625 11532 800
9178 3666 766
9746 2550 289
3514 4222 530
2244 11094 55
6707 7590 89
2962 11235 462
14896 796 782
2692 8596 198
6611 3899 150
2778 10534 567
4028 11663 138
8036 505 845
9660 12143 767
3929 2814 645
2542 3183 454
13515 14773 589
14108 122 692
6997 11332 488
12744 52 899
7517 14136 263
9455 4428 502
14145 14561 205
10026 2947 553
206 13255 396
1158 2837 351
5174 8143 602
5110 8814 771
7606 13850 957
10034 11044 832
14500 5472 114
4415 5694 229
2736 955 983
7741 1043 86
14266 8863 269
9487 9902 840
14100 12163 793
14581 4846 580
13350 203 490
95 9640 736
6263 10529 140
10226 11306 888
11370 6115 470
7022 2925 151
4083 1787 9
903 650 845
12110 8070 14
4477 14828 624
2129 11114 669
12440 6325 241
13180 11347 496
12071 9208 286
2691 9965 17
13428 7488 101
12622 10548 681
8183 8092 31
12483 13202 641
12583 630 824
6200 12279 334
3156 1291 432
14658 1174 450
2557 3178 920
9440 14733 302
11468 6764 375
56 10929 427
14828 2541 57
4145 2982 33
13864 6441 218
9744 13688 539
12646 6750 639
13136 3708 911
644 8417 43
1748 9891 933
3404 12897 900
9561 14516 715
12819 4671 42
7895 7107 750
11167 12538 828
7414 14009 759
4235 780 275
14979 8447 686
13146 10513 241
8755 10287 799
14178 8122 838
10730 13966 980
11761 290 244
1769 1384 646
5043 832 809
14228 9297 174
9753 10083 897
6089 1178 628
10959 770 385
7408 14855 227
10400 10748 986
1007 14654 495
7631 2885 405
227 9457 161
11414 14729 888
10572 12037 417
8988 3341 582
3930 292 634
1502 14922 240
10262 10583 454
12119 12781 516
1218 3288 883
5494 7398 770
8077 10383 968
10182 5160 40
6268 11542 327
4904 14362 576
9838 9746 822
1437 12201 756
4119 14098 272
12997 13265 325
10512 7968 193
12863 6292 74
4847 12032 733
13876 1120 421
11906 8084 865
36 1302 493
3288 14963 593
3601 8947 779
5387 5978 207
14674 3604 570
4706 8208 790
8961 10401 792
5398 6551 648
13663 13999 247
9826 7418 477
12251 9140 704
9144 13485 284
5428 3453 985
1270 7273 272
1277 7234 90
2646 6263 -6
11238 9632 -9
14233 14435 380
3894 1757 917
3797 8661 398
6792 14066 112
10368 1347 405
10272 11423 269
13740 1624 889
10334 1622 790
8599 7423 221
13260 13658 369
2044 14180 2
49 14946 812
1349 14879 909
8479 13214 604
2837 14673 460
9000 2491 357
11004 13259 130
7933 12224 880
10420 14420 469
3160 588 180
4594 6876 450
7528 6228 42
6065 9939 708
324 10146 170
418 8901 559
3575 10229 8
6507 744 637
2591 8566 469
9726 5467 995
972 6759 883
11754 1779 699
1520 197 701
4496 9986 47
766 418 815
11267 2790 600
4567 6153 350
7486 6278 386
7032 6504 195
5812 12749 779
9767 4261 171
9856 8806 657
6134 1115 38
3061 838 93
7802 288 716
479 13829 50
3738 13133 408
2893 2656 345
1384 11533 711
3587 11685 948
11093 7882 -8
11094 14786 783
11946 13056 102
4052 9301 733
9535 1496 155
6624 11947 310
11119 11001 180
11171 3990 498
6174 12552 387
5291 11067 865
14747 4567 100
11891 377 933
2383 5028 473
13512 5435 762
12578 6642 191
8818 14870 763
13872 380 631
3069 4891 500
14001 14000 469
11131 8060 550
14282 13416 883
3948 14077 251
6903 11530 880
1662 14347 517
7566 7556 393
12234 6252 591
10317 7110 950
14477 12274 414
3060 13290 764
10284 126 631
7394 8768 932
764 3993 721
13891 2320 793
1753 3231 84
7663 7067 805
4327 1287 261
514 6103 527
10100 10623 490
9378 10048 875
13311 10236 692
9622 8675 617
2191 14514 784
10858 2489 999
11216 953 364
722 12295 933
1097 5585 841
5814 3970 166
9672 6578 324
4708 13050 569
10882 12213 884
1257 6272 666
1067 328 40
11401 14413 794
4871 13394 498
11660 2343 145
3213 9006 526
1980 14848 983
13684 1661 312
5623 2689 853
9303 10564 738
7091 4218 422
14512 9604 5
12556 2012 847
11709 10322 904
1043 13127 114
5350 10646 747
4984 11408 938
11282 13417 -9
5130 10531 742
2114 13743 937
14368 178 737
6768 10043 980
11349 8528 779
2204 10041 896
9564 7856 720
105 6729 87
5743 6193 283
7837 1669 731
885 13999 438
1 9895 895
13751 882 396
13327 479 765
355 11918 -3
4809 3960 727
9248 14176 261
3399 3109 826
397 3353 578
12581 2860 546
5756 6685 657
9089 6033 312
6719 5111 193
874 2804 725
4868 8980 401
7409 3186 134
941 586 191
12106 8025 113
3263 13601 120
5139 5702 926
13214 9334 627
4126 3338 605
12322 550 389
5469 818 679
13872 7901 451
5328 12082 135
10323 6292 547
1363 4828 254
6699 2457 287
4362 2474 339
3425 1298 230
8832 8122 522
10991 14431 657
4708 1394 280
4908 6417 608
12081 7806 935
6272 5505 174
8778 11254 190
7538 14895 693
13578 5898 197
9835 3872 169
1526 10131 569
2823 9310 833
856 2957 -5
12890 1942 187
7983 6297 753
10284 2900 400
11427 10479 148
8621 10683 971
3866 7254 297
5636 7698 753
849 144 39
830 13920 887
7186 13750 911
1765 3383 292
2782 5554 339
11824 5711 315
13301 11798 404
11860 2594 510
1518 5446 320
6168 1519 226
11568 9883 290
8896 9871 993
10541 5823 134
10840 9199 409
3537 7528 705
9408 1341 478
1678 4525 954
4571 10613 702
12586 7799 384
9978 10241 216
9580 9408 149
14905 127 254
2115 3888 432
8348 2011 803
5090 12733 584
5708 9720 755
1952 13381 649
11036 11084 334
11178 6741 598
11858 9133 817
1912 11889 820
731 10082 124
1313 6308 688
2808 11996 128
14780 10710 958
6154 7920 494
14059 6198 597
10890 2394 969
1918 11060 854
12949 14505 527
4244 3925 677
1858 8901 241
13054 6175 555
4863 10167 835
7385 13065 852
2035 7849 781
13962 11123 210
10003 4103 358
3784 4386 826
14322 7595 21
3457 2147 491
7140 8916 982
13056 11198 805
11004 832 416
1969 13533 681
6444 8448 420
9141 11401 61
1624 13517 638
1276 2709 888
11690 13275 423
7323 7051 172
11136 12426 121
10996 11367 694
13774 4667 275
6360 935 484
347 11302 606
7693 14971 608
2643 8961 69
5817 10457 944
10214 1701 783
9720 13662 98
4702 14006 971
11996 2263 552
3394 5166 591
3328 7859 263
5136 10467 708
3725 5461 823
8508 6197 150
1654 2553 919
10189 12809 442
5406 9441 612
11747 1577 693
2261 13617 917
13864 5528 624
2531 10999 127
2987 14634 939
12254 1477 814
12925 741 542
1168 1622 787
6951 932 684
12881 13065 125
11912 12298 778
4424 2767 727
6482 4969 21
6847 5452 331
7633 2044 945
7048 10446 681
8529 2215 26
7161 11125 61
12278 7080 87
2960 3725 630
12633 1859 576
6594 3379 197
10131 4266 -9
3224 6124 282
5813 4401 281
2364 4886 394
11744 9060 527
7349 7375 85
5468 11105 886
14130 2838 892
5365 12941 945
13188 8254 148
4788 3672 464
14727 11136 304
3854 2829 747
12826 11159 962
3748 2197 176
9340 7656 775
11199 5965 970
3573 314 87
12694 3200 725
939 11094 584
4031 7604 201
5449 10455 -2
108 9558 488
4811 2696 738
12204 5095 912
14999 14902 587
4097 1397 52
4518 9096 155
8234 2929 144
12760 10177 262
11423 10334 46
2514 1085 488
6680 4616 538
9572 4414 -9
6490 3583 684
719 5371 373
3088 8786 594
7624 2827 746
14751 14596 367
14430 791 316
2285 3731 11
9965 1750 572
5796 9599 175
9041 12054 26
7764 9957 783
7558 989 669
4002 3344 884
12598 1498 243
5490 6133 183
981 10726 843
11026 6924 154
9245 11830 356
2276 7926 30
14654 1034 913
1234 3905 673
3876 12097 131
6459 13795 302
9704 235 982
548 11178 546
4457 4761 494
150 1622 736
891 10930 552
2812 9120 401
8158 7506 476
3155 12927 511
14392 14115 313
2335 3351 386
12602 7480 370
11403 13980 889
6314 8409 263
1757 8763 2
5174 14231 511
12425 7108 913
9109 10759 427
9175 5079 14
5960 5240 352
8418 11881 968
4714 12493 692
8567 14115 401
5754 1356 365
5639 6882 831
8231 4851 841
1960 14164 532
10810 10276 95
11481 4397 118
4918 3195 230
13226 3103 179
14983 5619 446
14868 6791 355
1307 9633 287
2239 8706 427
1114 14681 365
7261 4990 194
1730 2610 694
9251 8626 54
6375 14736 723
13378 11727 397
4001 13613 586
13127 1011 915
13378 11345 98
6824 7984 110
8212 9876 134
2215 8645 868
14152 3455 510
7913 4541 223
14500 3417 814
6446 7712 814
10992 9746 934
9566 1964 208
6955 14634 818
614 12168 916
3111 14143 789
2958 13393 852
5951 4130 389
1879 6763 265
3873 11257 172
11665 8131 421
7893 4208 124
14388 4588 566
4974 11455 320
4464 10267 776
8980 10699 516
2580 1554 470
2933 4267 283
5043 11997 642
13270 8940 640
12542 13423 679
11486 13699 863
1740 12706 200
9527 5145 178
11696 1359 265
12397 2242 818
4163 8057 571
13447 3580 560
7145 425 210
5336 2472 388
4178 9057 479
8523 5841 641
4037 5206 212
7646 6103 350
9599 12343 71
13788 9194 116
10642 11860 724
11048 12854 663
14603 10167 710
13461 11069 754
3263 13606 288
4061 13449 910
13150 12280 561
4246 11382 931
1866 13383 83
2018 7537 269
9330 684 320
5438 13929 58
1370 2432 -3
13615 351 703
3087 7373 711
3162 246 580
1637 10670 811
4890 973 975
14720 5892 561
3184 8987 786
9114 2138 366
14582 7731 376
12244 14390 310
13909 7287 165
2682 866 474
9474 5597 655
11408 14507 177
1763 1958 418
13174 960 741
3061 385 823
9611 5674 88
13435 11700 437
1868 14326 629
4541 11253 686
12364 6699 563
12036 14825 415
14612 3151 322
10883 9354 353
11257 14976 319
5879 6445 105
10103 564 516
8824 6635 121
11754 5190 648
10662 13663 963
12744 1869 502
1894 5922 796
180 3187 233
6844 4227 106
12827 3215 4
14879 9566 659
9080 9806 990
11502 6537 24
5859 4343 35
14741 13861 126
10354 14282 674
3292 2130 851
2416 7449 969
553 4538 619
7356 8140 581
7683 12042 530
7851 10826 75
13763 9066 937
3896 1341 23
10239 12876 676
3503 2859 61
9871 12639 335
2867 8649 940
14590 3831 508
14879 4963 99
1119 11902 711
13817 4800 351
8161 785 429
13946 12042 611
7094 7710 572
9194 14761 340
9767 3811 622
10723 11109 597
5220 9925 917
8721 413 889
7008 12612 144
618 2947 879
9626 5445 122
9948 2729 339
574 9461 657
14256 12238 153
3511 13337 387
12082 3756 71
8020 2905 237
9483 2619 477
3212 6026 935
9293 11232 815
5074 8056 291
3039 11259 930
4124 9538 705
1968 8576 472
6486 278 642
850 5796 932
34 12681 770
12148 2688 613
7038 14585 308
3905 6039 449
1093 5055 431
7311 4404 683
5891 4366 958
5154 10919 650
14419 6518 128
12854 2144 787
2460 7757 365
122 5008 172
3155 13163 560
10006 3284 320
10979 12995 651
137 5161 631
3811 1108 959
4585 12271 510
8482 5561 148
11471 12607 875
7999 5225 468
7926 14035 874
7365 6213 74
9948 6352 64
11465 13715 61
292 7474 270
9729 11331 868
8776 9229 252
11055 12978 553
1616 9774 13
2561 12256 326
3229 14376 642
4980 3364 882
9220 225 94
8739 5356 243
14902 6377 805
4087 9414 389
14539 14134 243
14212 1529 993
7202 44 394
2454 11909 831
13967 766 494
6156 14681 0
14359 8356 747
11036 13933 315
5965 413 71
5547 8680 403
13033 7288 84
1550 13399 173
3748 10486 667
11906 10996 936
7014 1455 901
12584 8029 979
12870 11292 276
5409 6571 475
12636 186 915
10294 4202 962
5021 7153 158
7849 5535 352
12179 12929 86
150 10723 538
9339 10595 318
3653 7982 139
13062 1128 458
2950 5313 938
4938 10904 485
5793 4097 418
210 10933 373
12968 11786 960
8992 11959 216
9244 11341 893
14998 2755 111
11613 6436 579
5484 9530 385
8319 5937 655
14387 10975 687
13798 5373 69
8786 9196 879
5766 899 641
12787 14817 296
12074 7153 241
5158 13706 874
2312 1710 273
12870 12832 497
10178 11758 238
1248 4616 700
1825 10814 908
6055 14743 218
13292 5897 51
5837 8927 640
3657 3434 8
14933 433 128
6723 14820 368
2740 13880 413
239 10704 973
8977 7605 759
7963 13755 923
1897 5210 258
6076 261 123
13889 9182 191
13394 7848 469
6543 2530 609
10914 3428 966
2454 10767 704
536 13697 210
7154 13319 671
2935 3004 785
2902 10529 229
5695 3473 252
6979 12714 18
12762 906 767
11399 12112 759
6477 2680 559
12467 7436 827
11004 9206 128
14694 13178 328
8535 12988 428
1159 10890 673
6125 8220 693
8670 13155 328
1675 3219 318
7673 11471 762
9293 1915 703
2745 7226 232
8762 11491 326
5572 611 479
8418 179 870
9701 7575 382
8272 6240 366
2815 10320 216
11180 5864 351
2388 8807 271
7457 488 942
524 10507 914
8851 10480 339
13641 5226 382
1253 6863 825
13732 11550 122
8113 11111 857
1138 4544 527
11881 12792 842
1551 2709 764
13622 11209 384
4470 2666 448
8547 5492 574
6344 4928 320
8605 11401 279
5777 6119 728
2538 9038 927
4473 12289 548
8863 3718 237
8378 9130 790
8135 1071 783
4922 14714 82
6454 673 40
12913 8267 164
5387 3855 339
269 331 226
4821 11860 462
753 10436 468
10038 1838 691
3294 14908 656
13030 6308 206
4322 10076 468
1575 8722 521
9024 7223 469
14352 3178 209
12660 5753 48
14530 11503 59
3796 14334 574
14041 12946 630
4574 10048 707
5870 6385 162
12856 1909 886
14855 7162 819
1171 12447 0
6668 8066 740
5376 14878 941
7252 2159 697
2642 13875 116
5223 8995 873
3961 6243 661
7417 10345 816
12134 7014 704
14302 698 383
14487 9014 243
12709 170 467
9190 3219 585
515 274 15
4345 10759 437
4407 7453 8
6857 7146 823
9386 10013 341
4085 4815 479
14898 10546 629
9803 1283 218
13484 1437 215
1653 9061 688
9723 4838 466
4882 12412 670
656 5439 377
3034 14849 841
2734 4735 100
10826 8671 182
8671 3661 435
9940 7512 677
3592 14410 718
13420 2114 608
4609 3569 297
7926 5219 214
10251 4234 310
3290 5084 613
14880 8911 111
2777 4232 659
1242 4361 89
13635 9380 838
12020 5968 804
10803 12059 621
13583 8355 376
3250 11730 652
5740 896 441
10119 5829 162
13850 14511 58
9568 1131 421
801 7492 0
13265 9233 229
6491 4694 984
8414 5140 509
2827 5859 364
4964 2893 368
10207 12067 736
13203 8345 176
5452 6009 597
9551 12753 351
12298 5461 442
12252 3698 984
5214 12118 959
7048 2932 163
9328 14410 840
108 1632 958
11296 4249 141
11495 12670 598
3182 8799 777
1359 83 307
233 3320 34
8019 5898 732
5650 6803 778
2148 8944 682
2238 14517 394
5737 6698 826
13396 5653 542
7442 12477 552
3058 13590 915
5209 4901 98
6380 12730 310
10275 12121 179
10392 14868 295
14270 4079 299
4651 10285 725
1396 9346 497
10360 10118 881
3382 11081 21
11620 9564 95
3490 6028 405
1978 8020 344
171 1234 815
8332 12837 209
4709 14049 164
967 14571 308
6836 5922 85
13626 10844 415
5973 7550 17
7739 8672 214
9956 9185 765
5358 892 865
12256 8744 739
7960 7205 554
124 7650 35
10143 2085 730
1200 14190 777
2362 7288 338
8221 11147 906
2309 7309 850
10040 9339 61
14162 12039 84
5783 1132 389
13529 14549 733
7817 8335 840
5971 3353 306
5738 6858 328
10155 4755 91
3176 6068 279
9233 11624 401
11611 13192 626
1541 1456 468
1952 10309 303
5531 13769 68
5328 8722 834
2181 11620 561
1653 8906 405
12162 7393 991
4046 5862 735
3639 727 520
3698 13077 55
2127 14595 26
12222 13757 165
2094 173 591
5715 12749 495
4139 4869 636
12922 4454 181
4160 2109 324
8146 10095 860
8693 10040 297
372 4992 82
9707 654 881
4709 1871 995
9388 6441 742
2860 3975 86
3057 5696 714
4781 7346 912
14650 8501 448
13827 13274 60
14253 326 339
527 10764 904
2790 3829 460
14901 14226 331
14509 11484 654
4662 7713 916
11341 9585 -9
6226 8019 100
6676 9781 578
1615 752 224
931 2283 962
14987 1170 817
8152 12302 196
5833 1825 783
1165 5387 790
0 5911 278
7719 6770 164
1194 9777 111
13802 3569 388
13668 759 236
2100 13262 277
14077 12601 425
3896 11518 500
9526 3963 119
11627 4837 452
11109 5421 838
7268 9568 420
9862 12740 540
2122 14659 717
5528 13225 169
1257 8007 995
2534 470 660
2480 4266 156
12400 3808 130
9723 2579 824
1709 604 620
3662 2739 750
4303 14822 69
13693 6487 440
5183 4658 773
10045 6327 462
1975 8264 912
13948 3240 731
7350 12397 145
10752 11922 512
7695 12734 825
14321 491 677
6978 10910 888
14558 4509 405
6207 12426 943
7223 14509 247
2164 12208 155
12333 481 289
10908 4369 28
4833 4699 94
14467 11815 377
222 4634 534
5490 7542 618
10474 11730 854
10105 9685 15
8742 2760 432
12495 14321 455
5928 5714 238
3501 7066 921
12273 2418 49
8772 427 932
14484 2064 475
14764 3715 367
8831 14601 216
9586 8299 206
12828 7963 248
14489 9249 171
11768 4579 945
6622 14807 303
9704 268 846
5889 14827 306
12165 280 463
1360 10433 448
2138 14901 967
11858 1388 6
6018 10401 396
8527 7593 681
5634 12217 50
5420 6226 256
6703 3590 64
1456 8651 118
10890 5978 914
10134 7188 127
11172 8776 552
14144 13246 238
12587 12980 426
5751 5769 434
10571 14697 131
3432 133 580
12544 12307 296
1606 6123 658
10626 4236 124
3362 4044 785
379 12361 187
5301 11792 356
9969 6610 840
9057 8344 603
8535 10050 46
6037 5437 324
1870 10508 469
9758 5314 793
1103 12411 438
11092 2749 781
6185 1073 416
487 12924 124
1607 13738 371
11692 12277 135
2809 12770 185
8858 6051 928
14863 11901 589
10524 5449 98
14513 10955 377
12706 14991 237
13440 5772 457
13736 7363 703
13118 3676 260
12422 9351 139
9710 11355 30
5069 12666 920
11937 12361 146
14715 9618 607
6477 11712 484
2473 6890 774
4018 11228 336
3730 7776 244
1026 1637 165
14115 10441 242
5394 11624 39
858 5903 358
11702 9679 81
767 580 540
3071 3402 698
3528 8619 349
2415 12726 880
3432 2768 134
842 10351 653
5608 13403 205
12166 2364 435
12738 12958 959
1537 13526 237
5054 9101 414
8587 7017 579
7063 817 229
14644 11384 834
14636 5449 911
66 6400 495
10803 5606 411
10382 14606 118
13625 2723 573
2296 1865 2
7468 13265 753
13371 4425 83
12114 8643 429
579 3118 898
2739 1656 891
13396 12502 479
13753 7542 151
4709 5757 506
1312 2235 913
5245 1450 986
11203 3465 727
6919 12153 333
4299 5653 301
9348 6114 10
5849 5794 972
10248 10334 855
7554 1963 772
8893 5697 719
3929 5009 112
2184 348 976
7485 649 572
12840 4043 177
8667 6417 895
12013 2407 341
11132 7922 430
9236 4072 614
4963 9752 177
9376 1753 998
7603 7004 75
4046 14708 224
7296 10821 544
2460 979 504
8546 14136 447
4153 6504 83
1151 7525 138
2862 14007 803
9259 1882 260
12184 562 401
5794 12710 746
9163 12313 309
5616 8194 354
4314 3942 181
3255 13911 479
10992 6730 697
1680 9937 226
3100 358 70
5092 14806 55
8814 8301 518
4957 10800 963
13106 6325 365
3725 10066 130
11653 2496 885
10658 9498 926
821 14874 777
4618 11010 657
12172 8566 115
4245 9472 447
11113 14601 159
11203 5799 273
13810 4611 85
6064 7093 35
1726 4387 953
9832 4027 397
1014 1019 338
14693 11591 113
13194 1045 482
6228 3602 677
863 8411 281
13311 5867 416
13102 13117 943
11234 13414 772
8888 11500 -9
3198 3938 753
2110 6186 800
11522 12161 589
11921 10702 70
7607 6806 430
12524 11325 445
4248 8682 181
4049 11214 564
395 3028 447
7005 5814 456
13861 1902 488
10678 6346 489
2549 7527 879
8603 7233 804
5196 5775 658
3059 12109 16
10048 9705 228
1554 528 101
6100 11470 407
8072 1464 702
8479 7932 350
5378 14558 940
2224 2403 373
5005 1252 29
13772 1146 924
2538 12295 678
7681 5231 372
9666 2688 883
9726 10148 945
8005 13851 54
9214 7942 316
3229 4321 102
13533 4728 404
1046 8518 950
11931 14771 854
2962 13346 428
8858 4420 408
6179 6463 629
14290 13427 814
8322 14070 161
4315 1575 384
7503 274 315
2726 10733 861
5738 3369 563
6540 12992 734
13344 12718 655
3236 14375 577
14804 6752 1
12525 4253 92
3628 8164 727
659 10627 402
5387 8691 691
4078 552 929
2292 4876 608
11790 12371 828
11952 181 618
5234 865 496
4174 9575 411
5458 1406 133
6193 14771 45
14742 692 366
5204 4621 788
11088 13622 52
7342 3400 995
2416 4396 351
13442 162 304
3367 13408 614
3721 129 33
1890 14036 827
4143 14151 602
5102 2873 260
13626 8632 909
8549 12893 239
14214 2229 947
3362 14600 539
9218 7506 607
7873 4669 591
2902 9554 649
3891 4510 755
6165 12814 571
548 4580 151
2633 9434 115
3535 5293 794
9229 3711 753
4954 9265 53
6791 8022 388
6277 13804 295
9454 12648 431
1304 13061 921
7579 5850 243
1043 7906 17
1081 2522 695
4361 9507 149
4414 9609 687
1756 782 670
7260 12379 637
1692 1013 19
9472 12064 720
