50000 200000
6222 29269 827
16580 26271 566
26579 31589 356
20469 43213 291
48571 6328 246
27692 25390 198
4295 23518 586
3968 6360 961
48248 48088 228
32747 14420 148
46784 38160 712
34980 3040 699
10935 40966 244
1221 19974 513
12042 6914 820
23708 14477 479
27614 36301 697
41633 9784 495
8224 36251 839
30141 12447 844
14950 5421 792
13515 9010 266
26527 32446 340
36819 4587 710
40893 7265 617
44673 38836 141
38361 37686 425
45723 37206 366
49664 20577 167
47835 2415 76
46419 32706 363
30444 30041 294
18207 46520 187
20213 736 322
17258 12831 452
34829 44435 37
24905 47176 682
27082 17599 889
15005 18232 102
16400 42186 813
45526 22102 808
19297 44439 566
24654 41778 377
13003 24387 617
24780 31668 398
26739 4496 51
34770 16028 554
21751 38125 398
40476 19631 958
20616 22371 680
36963 4683 42
9368 48152 674
28139 41475 566
2473 42900 579
41419 3059 827
17462 7922 875
25122 15885 352
21128 48372 831
2092 13480 747
43024 9596 495
34638 36970 752
8755 25194 200
33209 26299 285
26477 10928 98
9273 42390 429
37724 34560 163
34047 32999 339
34446 23675 707
43189 8628 541
39353 4027 180
26363 19961 528
45754 42854 263
37789 49698 656
35809 18003 295
48042 13732 562
3442 19630 397
29895 26861 540
20677 40976 419
37757 41586 660
37458 13585 39
41723 27318 289
29619 13119 395
11842 41576 739
5666 6656 831
24574 493 397
9015 38965 945
629 49326 710
43574 4580 979
42744 46212 183
41982 42456 577
43399 6520 381
40432 43503 492
42968 44929 779
44105 4135 559
49698 43277 711
32266 13779 522
13587 8500 826
24845 47195 81
46351 15028 342
24715 33099 45
13455 5935 983
34176 23921 631
1192 11837 576
9067 36548 897
39807 34051 40
43850 42790 451
14538 34775 978
48087 45947 615
44268 49670 942
29083 12746 198
11817 18750 658
15920 41108 456
49639 16874 213
7342 11305 322
46144 10245 855
42939 22227 594
20213 44445 151
12224 41420 303
47443 5920 356
24683 29304 553
32458 45034 674
2359 2201 858
10385 2237 633
24864 12282 455
46293 43800 258
25296 18779 820
9850 4494 385
24402 41340 167
36207 41307 851
4459 6651 331
47454 22345 195
24462 36254 30
8296 44438 393
7624 970 521
34810 20395 240
38545 48147 884
11290 38389 757
43138 1186 631
31216 49554 620
3487 8245 703
6125 9575 231
36713 1037 301
40835 43992 738
41660 23179 654
45627 15222 264
33639 44974 640
41584 48222 415
43418 32502 174
36732 38894 720
10347 27460 945
19529 21705 307
32984 36738 380
5694 36253 351
19876 39353 55
49678 46993 494
11730 38496 918
41091 31560 783
38626 8400 7
2593 8882 936
23814 12724 640
3267 9531 600
48640 41427 818
13981 49079 987
30144 24663 668
40197 20296 918
10637 11697 755
28962 42690 941
35210 24456 708
28818 7368 532
44972 46720 398
24402 2801 117
21842 34388 145
49408 31788 570
42968 25838 688
6808 43583 655
10309 14786 522
43134 39908 491
8223 17763 689
1709 41265 872
44634 47111 900
27856 2360 968
42866 34502 442
1082 18678 395
11617 2165 417
9779 14310 78
35626 20448 827
49775 11431 241
21660 4603 627
8208 36656 559
36663 46278 548
41542 42072 302
34295 2795 229
22920 7506 235
8281 18677 946
29021 46652 712
15159 12005 98
17871 3833 192
32870 18075 168
45799 2717 302
18608 37035 360
48652 5067 310
39628 33447 533
960 13481 300
3344 7014 967
8833 47230 485
7850 43554 734
46100 18915 451
16048 2144 338
11519 37725 167
6493 41969 268
34555 40384 711
1182 1867 858
8467 33895 966
529 11174 734
22231 18577 635
13674 17654 453
15946 6106 395
46573 4812 431
32131 42678 977
495 39475 296
38391 37122 264
32021 31868 175
47988 891 955
39735 21779 19
42919 4716 613
47272 16019 456
49112 39901 527
44573 4685 910
36659 42160 772
16997 15216 959
7347 45607 975
45783 19930 321
37864 35992 135
23998 37224 718
7775 37990 786
49915 21530 900
1039 48628 884
42423 41962 88
5962 22021 45
31225 7078 421
6939 10228 215
8906 35152 517
43292 46839 127
34357 35623 109
36783 42482 83
48350 29883 667
4756 6500 417
11042 1350 494
43521 44993 25
47316 11186 918
9125 12457 304
20160 43054 -3
25642 21483 95
46594 43707 174
22193 994 67
16990 38849 178
37639 43515 394
5948 12189 655
31265 30214 751
49502 2728 822
10192 9299 -5
12007 36908 876
13642 25755 369
46859 36222 928
31705 47128 5
33993 42693 242
36870 28966 67
24310 9612 405
34166 25178 478
26314 36977 207
30849 39179 634
25973 10657 281
27009 11113 999
9976 22411 900
21814 34394 92
1559 45006 341
42081 32845 547
12020 805 92
35402 2672 952
30463 45385 926
20570 23909 332
29689 17625 61
16628 18549 340
44908 48261 299
14126 25557 895
865 40025 128
43071 37962 53
13079 49948 540
15654 39849 831
42212 11519 857
7414 45452 57
31612 32245 779
42918 22752 981
18311 49540 225
45843 5828 320
11094 45775 791
24724 36237 674
35866 46891 85
16224 1780 293
31788 6903 155
42084 24602 546
16514 39519 603
1290 4338 940
49698 46438 199
24797 6605 517
28917 23672 400
38291 42918 171
29375 18782 359
15058 12209 755
23500 15580 696
36302 47519 46
37006 22490 509
33629 16142 871
45152 411 140
48650 8651 201
24891 49220 86
36883 35813 27
7121 21000 837
42735 37134 205
1811 31412 101
32831 12116 26
38292 8139 986
8900 19947 802
49477 38911 608
48754 15257 924
23361 7217 772
38355 15091 222
29727 16176 406
29325 45979 89
35227 43285 778
27653 27692 551
2277 45188 940
40537 32101 844
40235 11759 206
18551 9423 383
49900 30204 690
48211 34025 968
26195 19979 414
22733 34437 6
24424 34704 484
14242 18303 877
45043 27966 565
40610 35397 191
36146 41151 282
10254 39027 599
39376 18751 417
16281 2752 935
26438 6083 586
17573 38999 77
39415 35941 566
34253 42404 76
48572 5091 303
672 49035 298
17930 33348 762
46957 44781 633
8262 900 710
27516 20928 372
17743 25558 886
16994 26737 712
37108 42579 403
25722 17304 764
43607 30858 182
40896 45984 728
29027 5556 250
28446 38957 942
46302 27718 645
36138 48110 564
44944 11138 30
585 29958 297
10954 46766 618
2897 32035 687
25105 33083 578
4873 14249 61
45306 13527 551
16828 49789 620
38657 12622 652
14093 49507 261
17941 46276 633
11283 49611 179
7272 2439 315
29253 4152 850
7009 40521 964
23843 44989 875
49866 24890 948
37781 14525 992
44990 21983 987
45988 6810 336
1754 30717 356
6739 21716 850
11025 46441 976
34181 36276 451
24890 29252 202
44330 19073 245
8141 35522 778
48300 45125 719
35521 14456 262
17560 13146 144
9530 29084 646
48477 4105 231
15642 5818 657
40853 48019 187
1322 49221 360
24486 31180 25
10564 43813 302
2875 11954 10
13780 40380 431
38901 27816 209
23770 29155 611
48284 35208 193
20061 9119 945
28875 45635 938
12038 21066 519
22273 28107 726
6362 33968 -3
49804 7774 741
41301 15637 924
14925 13185 -9
26080 3679 116
46988 12904 744
39525 32552 481
43512 29069 547
34718 48848 666
23451 6764 608
6414 42635 259
1075 16664 249
27982 24934 472
30819 23837 222
9710 45 647
11201 35827 735
26679 10490 788
21146 4772 511
31098 5009 430
16448 48990 816
27525 18033 366
47641 30358 438
5011 12275 748
18571 37352 163
13637 14948 883
11537 18393 769
46147 43476 748
31479 37397 456
43430 46059 212
38757 34750 749
28010 39972 705
3697 10382 844
46969 16248 80
47739 497 532
16785 41409 386
212 42739 325
47657 11501 1
20671 47613 488
42784 19471 968
46668 38471 907
35193 22001 499
28159 44227 732
14183 5025 198
31934 36267 942
17440 2133 827
32074 22713 618
40711 47072 382
19412 33056 323
2005 25496 673
2860 16341 465
49354 42577 423
15151 43209 601
39159 40039 675
22997 41563 395
42107 27847 830
40286 22856 350
16585 15838 700
4822 314 875
446 6230 849
38951 27405 964
33157 2460 46
38677 14138 259
5693 16158 194
39345 42865 873
29766 38004 946
47601 29727 43
29979 35408 689
46500 13135 381
29030 36501 292
16628 37430 491
2065 18412 136
3773 40585 376
36619 11436 773
15132 11630 816
37924 28837 9
46868 47122 673
27231 49614 46
24424 15653 443
13135 34003 453
47976 34517 102
6863 45167 293
3590 6752 457
38737 10866 18
6238 23317 228
16610 24747 914
8555 37387 829
25478 40850 180
25825 20740 8
44663 4290 407
48203 17654 77
12120 34016 785
39838 20096 808
21927 13425 821
3304 45540 616
38792 22591 412
20089 47026 305
20039 15711 485
30001 12406 334
16679 5853 675
36648 49159 774
8487 47224 298
9685 48777 628
42933 44648 878
44819 4929 203
14036 29684 967
3132 35287 685
13083 22313 435
38832 43591 608
3705 20620 197
12412 15684 912
38286 22568 922
24443 29092 477
9863 16938 894
48520 16540 22
15585 21978 334
4448 8341 819
13874 20407 119
39752 16548 553
5491 22110 123
15067 34444 892
28078 36529 515
560 1540 129
17368 35584 632
3314 10194 528
8314 6094 875
46843 1687 481
27009 7530 253
8107 1451 474
3544 44328 629
42865 20637 493
13525 6886 433
39260 19461 875
7044 28579 677
45412 17971 761
24795 16433 752
5674 9031 821
44537 4555 829
36975 46091 171
39079 3932 58
6392 7116 242
19379 49320 758
31612 29996 804
14220 28915 82
8564 11605 462
24167 645 514
20110 48837 939
5392 17048 695
24780 45397 79
25642 28491 616
16600 28177 150
26968 44076 784
18002 37239 288
3838 7340 577
15154 27342 461
31492 33446 243
23451 4934 58
47032 34586 309
30050 41627 720
22018 2265 616
47129 45115 803
47078 10040 195
17705 23810 967
36839 11796 321
40952 8809 688
25277 28140 215
43539 18802 25
47920 26444 844
44889 33387 884
43542 2609 111
25135 46673 621
35351 15205 725
9528 5785 449
49529 5491 780
37226 35478 889
8710 17258 765
36992 27260 -3
8356 27023 722
22867 12874 708
35683 40875 819
42830 40367 948
44256 41163 665
4172 48486 619
47575 42856 301
26363 29821 361
28654 39574 338
44103 47388 818
15710 22752 628
35769 20697 51
45722 34048 67
22157 16173 632
30062 968 134
9598 28200 -2
47385 48701 851
13708 18567 845
31635 18761 615
46728 22762 576
22287 48348 780
29358 14740 164
2779 26154 438
42243 8404 77
10253 45052 22
37510 1617 28
33366 44865 157
49933 19045 755
27459 11026 553
17072 47931 637
6701 33161 37
24251 22226 737
37740 29979 -6
11860 4663 974
1802 9128 495
43288 43968 553
3969 31139 994
44742 5904 297
34587 29361 700
41381 15715 621
27344 40438 948
28639 570 929
21014 25582 12
6642 5329 83
48134 15512 528
8560 43355 643
35507 31909 519
27453 33807 524
5530 28105 329
45742 42665 406
36215 33575 911
43456 29573 95
10094 7896 643
4019 41959 911
3401 47213 317
6561 41706 498
11633 8644 614
49078 24332 718
46675 49159 275
46222 15257 337
42115 36523 653
4693 33960 528
2203 11595 256
41278 40546 645
34730 9112 972
44275 32441 237
48256 29191 29
47617 14912 545
4764 35333 373
30523 47073 148
11614 36940 865
45057 49058 415
43029 9298 142
34578 26480 183
8347 27824 870
33080 48044 530
40854 45817 347
32661 14925 541
24996 40666 200
45811 39939 733
36475 17985 305
44609 7527 867
10068 43902 158
48095 49372 358
38862 47244 477
35365 2086 421
13858 28870 953
17634 34052 569
29974 579 871
9895 9022 900
1154 9608 191
3971 44781 441
4482 47174 539
43523 30687 534
48659 4257 990
39508 21165 90
21240 41861 858
14103 16511 280
38865 49481 614
5693 1167 -10
47551 12485 150
47426 9440 461
484 33892 479
48524 21204 184
41918 14033 31
47849 43583 159
37620 33637 337
7915 37069 732
20491 33008 744
20299 40106 95
18488 12656 224
12830 11222 62
26648 40413 912
46549 22026 375
30253 5795 642
21987 23079 990
23672 15295 582
11995 27188 355
5699 6477 710
48455 32736 113
19416 38397 825
10503 16807 819
9092 6170 63
23516 46802 574
30469 30757 356
40839 31184 299
47486 44395 17
15938 41798 500
7532 24174 100
28358 32179 321
42514 41668 166
7751 44975 137
43287 13711 316
5674 27900 411
7744 46753 989
49989 35520 203
19331 14710 932
30103 546 331
46742 23191 256
43039 41432 473
45358 20716 185
46817 6445 964
11257 6592 929
46471 3365 870
39963 358 135
15155 34807 126
40912 48419 416
15274 37696 757
30198 13885 523
16917 43539 675
11283 6999 896
48134 24826 502
26836 48659 293
27413 24646 228
24150 27286 783
8550 15088 32
21136 43303 76
6413 9524 133
40916 26304 667
4260 12014 400
6574 26948 87
6557 47673 481
17452 35336 326
36599 11349 794
9731 42031 307
42904 37971 861
44561 25610 589
4917 15437 625
11527 19302 655
20348 20819 435
30523 39801 784
21402 37204 997
7121 46217 787
23212 21082 442
46693 34354 400
49741 39902 773
44165 20354 125
46759 23756 201
36805 11036 234
10762 38299 107
27923 18916 675
11211 14511 129
36751 3616 28
26838 16617 206
28144 42841 837
33559 27089 418
11339 47335 79
14420 17722 562
2166 377 143
35462 42452 894
23600 13794 785
47432 3294 618
5511 48528 958
25914 32781 156
13819 49941 514
1232 22320 374
29243 4247 235
8604 39393 696
48523 17631 80
947 42712 990
9577 16395 -4
10029 17839 887
42816 21146 796
25635 22942 794
13293 4633 128
49290 33756 320
9103 22207 590
28915 1504 446
30024 3920 367
44060 13052 235
39963 11967 760
5424 46808 456
26712 40658 408
38711 47998 370
8237 27937 720
11357 42348 434
8253 49684 128
42788 38451 351
209 10308 738
33879 16049 270
7655 4385 903
28697 15538 373
12019 10271 957
7302 43719 670
30088 34682 146
4195 22081 267
36380 45886 787
42459 26727 767
20604 25343 560
37225 38357 578
10961 12791 838
10613 10871 741
47876 34467 586
514 44012 718
9317 20332 864
44129 49905 161
35603 45809 637
16201 47263 885
13189 42867 131
5534 46412 630
9875 3476 525
40506 4213 711
47867 13244 496
42977 35396 478
42268 6824 499
7071 23586 532
31764 36707 528
10796 194 162
32943 28795 969
25693 34306 510
48585 36620 276
31168 7373 713
35762 7711 494
19744 25536 711
45055 31052 892
46713 47236 972
44371 23320 736
8204 44498 188
48684 44640 380
12321 6351 356
45996 48402 114
23599 39796 178
15090 7357 336
40528 44647 986
36667 46470 140
31664 4790 918
45958 4846 169
32407 4716 56
39503 9794 716
28927 29861 981
24923 6808 414
17512 16576 720
44442 34126 389
35073 12806 505
40213 49039 577
13589 23215 974
7769 33806 509
18839 20372 203
43488 48072 640
11142 37446 730
45287 42856 440
49029 37883 759
31850 30625 331
11934 1852 196
36314 3092 60
48311 9637 409
1679 25992 868
8155 30501 80
12843 44208 856
17276 17659 103
47456 22229 456
29773 6232 294
36334 42035 864
31916 12742 523
25470 28995 301
46497 29008 892
41841 5051 368
46663 5852 102
15608 18117 417
40288 46424 824
46825 2744 965
39848 166 995
41355 34073 620
48618 10163 286
8817 37607 585
19358 43999 485
45007 26312 125
44864 36414 489
25973 26345 228
6736 26155 255
26293 22025 641
46164 45289 215
18584 27382 484
9869 32656 132
9799 47432 713
43743 5346 717
35625 9925 475
47592 39828 719
40749 20296 208
3327 33679 361
38312 46909 213
34334 43072 313
35626 9496 830
30061 34807 642
10171 45291 832
38868 42748 519
27007 39697 915
11063 31353 576
3269 10419 194
13504 43691 555
41749 45378 364
11571 18699 698
5038 28413 323
46113 30443 830
6637 10792 947
39799 12135 389
14320 19416 240
8284 44452 352
31016 39317 35
6283 4627 616
44218 46698 307
18209 17360 406
27444 26090 493
13683 46071 49
11623 6551 322
24536 41223 899
4228 35721 854
27802 36230 428
29176 29969 716
26508 44737 988
44333 5772 801
4821 33713 828
23670 25900 911
3663 924 717
48466 16285 434
39373 13873 858
14434 33544 392
33218 47256 567
16975 45390 416
4068 12301 778
47518 17250 961
49514 46975 467
19020 34340 969
14626 43302 714
39079 29829 794
38202 39997 180
44762 889 856
41957 7202 833
7229 43401 777
9825 48802 188
41479 33312 371
47101 44840 464
29316 24383 821
9564 32924 572
48642 6604 719
46600 19294 960
35963 5155 324
35918 15428 286
27218 10424 44
5208 35946 180
32535 46162 340
44089 8860 912
49812 46969 979
39905 23245 262
39850 9779 208
46629 41686 94
9827 7674 975
30389 27372 6
11257 20321 661
2370 13195 499
44095 2408 273
30540 30202 610
28972 21110 235
48858 34585 663
37266 16109 676
29313 35541 307
40605 11847 424
48377 18384 362
40501 49113 251
36257 3378 132
41355 48467 759
24462 19018 686
46115 8916 868
39731 41543 861
27103 18905 617
24700 9080 904
44859 6474 660
13078 38027 242
5671 40631 787
20693 24450 141
19754 673 442
35575 26697 240
6752 7294 30
26871 24470 812
43591 21044 616
32895 13073 650
44294 42032 370
34321 32231 14
43637 16809 891
21919 12997 944
7163 34411 611
20449 12794 95
15844 45755 899
35794 12240 806
34243 5066 164
5631 49196 76
25370 45247 893
4955 46954 232
20455 49943 577
30391 49470 699
1799 28532 854
9835 39182 486
44826 8129 305
35265 44980 859
48415 813 74
11124 40187 196
23469 13819 603
16713 43078 659
29501 14443 55
1127 27915 638
49134 43046 103
4225 21118 402
29606 45064 378
47541 17958 976
34088 32360 665
29177 16972 154
43538 31884 290
17120 31336 70
26947 21193 27
46942 8604 244
23476 24567 162
21120 33584 610
9365 20770 659
33944 31378 304
36730 49986 564
24082 7851 50
3249 47340 200
492 14646 960
4277 293 744
2619 11904 -4
45992 19685 436
6523 15610 226
17760 886 887
47391 25790 295
2862 7817 430
42431 16147 725
13481 18108 127
17481 3129 553
30706 2186 366
19108 44453 290
22901 31314 354
15171 38687 82
39276 12911 838
26469 38521 903
8546 18946 449
20865 25901 808
21057 21654 19
23007 7626 900
49994 3170 928
23433 7060 922
33284 13967 960
40816 49123 752
32448 49156 462
30662 17637 32
12323 10750 909
22933 20945 458
16490 49069 911
21889 46507 539
45828 9548 300
12037 547 605
1852 19186 273
43997 15892 823
13256 42560 999
15494 31802 629
22801 19804 -4
36997 13931 564
37094 25321 174
34369 6649 881
41688 39116 433
45106 34761 93
24545 14429 950
16500 32595 722
19082 32425 56
7037 4992 155
46369 47607 997
8721 21314 337
12852 44592 922
35662 38140 271
6669 33524 838
44682 20487 47
39194 1127 419
24443 36379 239
10658 22093 170
36293 39202 258
23073 23565 540
43788 42961 695
22893 37625 431
42270 47092 15
5749 48042 701
16613 47487 865
28576 49932 562
33446 28181 279
4365 32281 813
40063 9780 653
41472 41473 188
32371 41381 859
4874 1761 304
76 22699 571
38364 24550 364
40116 26090 585
14518 45485 321
47065 42389 832
36901 2050 462
44286 32798 965
45204 47112 356
21152 24354 972
35493 44261 64
5897 49202 286
37416 36702 382
35990 37172 688
46860 11625 201
38052 21067 37
45284 18740 388
12782 16217 599
25368 17945 692
27469 26059 422
34030 25895 741
17228 29112 326
6124 41320 970
35315 30840 895
26729 43674 380
9023 29733 606
41306 11905 515
47113 6610 217
38288 46598 85
45822 22546 666
31765 28521 740
9459 39039 346
25232 33968 962
43346 10488 211
30350 36853 707
29496 2609 820
186 28222 472
41034 25223 771
26325 22162 198
12525 44192 10
28507 4746 670
5918 38226 235
36590 35360 417
2916 14112 218
43940 39299 612
44557 43222 609
12807 49850 883
42336 1082 738
40040 9145 257
40479 26598 90
3383 31510 40
45709 47107 802
2050 47615 983
38147 32660 860
5839 14148 343
4031 29213 884
26190 23476 708
43827 39961 951
44642 42108 865
14197 40897 148
41416 29685 6
47966 41785 346
3165 46095 820
720 7610 379
44233 3830 113
19235 30123 975
38672 46528 180
45737 38199 244
19617 45173 830
43593 13296 36
32820 182 985
24585 36201 926
31305 4272 685
20611 27359 883
16494 35048 717
32509 3384 702
18295 43233 946
44330 45825 45
2528 8204 691
10350 402 91
11152 12928 927
45187 29146 951
2238 32965 861
48268 32479 370
7898 17906 292
39636 73 30
38462 2381 842
46988 30279 292
43678 19303 997
21233 45085 918
7010 24587 774
5220 41880 460
14653 8265 101
45053 29861 471
47845 2164 940
22006 11255 795
10336 43616 703
12547 42821 733
33379 36118 648
8278 39493 575
26351 45673 552
10817 49930 390
26542 20054 5
37263 20921 254
48139 19573 614
48390 37493 772
43498 38123 159
47356 30312 137
27992 14583 172
23503 47266 945
1523 4305 924
16183 4907 199
23485 7741 144
23435 18143 310
23999 27685 777
43446 1851 772
32179 9828 2
13843 46707 458
30378 12914 -10
36958 24352 533
6754 42218 968
2282 25246 47
5442 10502 898
41378 10637 735
44757 9513 679
26502 37793 986
41166 27921 71
653 43971 378
48125 12239 566
33776 41685 464
40240 46730 377
48203 29316 482
1495 49488 805
4606 45614 546
31229 17889 137
39982 1172 165
33947 3119 776
13630 38879 966
38868 10016 850
7763 39230 866
46198 26161 274
38506 14234 148
30871 22796 309
35734 31931 21
44684 41088 296
49699 5256 599
6813 46631 502
3027 43743 404
46213 40264 673
16563 44647 909
23411 34797 990
46041 8253 407
34829 4095 78
2758 27797 -1
29112 34914 733
25638 38368 655
4281 6825 887
17702 6445 430
26965 6414 520
47811 39858 24
20266 41736 -8
45333 16311 364
35072 11078 60
29607 34372 845
4016 5557 87
16524 49555 210
48584 35551 355
39179 47173 19
41621 41496 362
38497 40015 764
12148 34724 75
7091 30255 729
26373 15818 116
8999 3147 888
26871 2538 781
9205 15577 656
36648 46189 923
11200 7276 654
42960 3946 231
28171 37767 593
39961 28601 437
48271 37339 686
5806 22408 217
14618 45493 858
5487 21406 945
28948 1242 961
41878 48807 486
36117 1573 616
4921 48067 949
23998 7723 481
5995 40986 135
43050 46643 636
30566 38458 66
47577 39403 214
42066 24395 215
26639 20692 724
46995 21840 196
26797 27462 719
22763 44312 114
37219 39803 808
27925 38827 578
39301 8194 857
48623 46253 886
18571 2180 346
46725 43227 941
14105 14487 80
25563 41776 527
22834 13178 422
24875 41574 473
18291 2965 176
29172 15091 909
40218 30391 501
41594 38361 760
40465 25761 390
48084 39644 321
4906 40585 438
42361 6865 680
42814 43018 -2
38509 40599 837
2689 2132 182
7903 27405 117
32393 39867 943
35561 49262 686
23228 30001 97
7462 25477 16
47479 28406 216
11409 47710 178
49268 1529 999
11571 9694 864
49108 17866 96
27275 49884 519
11187 2352 722
32609 7093 -5
49619 49335 201
9499 41644 182
7297 6551 353
2320 36249 926
47807 5449 720
5182 8268 223
45991 22282 406
33413 8915 691
904 2951 741
33905 16594 803
27758 45879 10
48835 9400 198
21065 49259 866
26452 18786 361
2665 20094 173
41996 13252 920
13579 38971 421
49290 43437 763
30835 2504 912
24637 9608 846
23499 39593 168
49323 8546 98
41984 39018 349
36756 10333 913
24940 48489 49
36477 13860 296
8167 25838 122
16337 29827 892
5248 3732 924
41087 18684 619
10012 7013 957
10680 43815 361
21002 25442 74
45233 27327 368
5350 22373 164
4345 34091 761
26067 35904 823
36420 21503 826
31513 979 55
9477 49208 341
27592 13084 375
5774 46357 702
11399 46704 6
39553 34318 336
19929 32250 478
31046 12629 202
15182 7085 749
18055 29476 25
25343 31739 222
16236 37157 367
40338 29142 437
41146 28979 982
45332 30834 527
44855 1915 428
14873 38756 950
46242 15358 878
46924 5876 304
24399 39196 127
39806 33430 193
38252 46201 153
7170 17123 22
47999 36550 925
30446 49496 814
37375 48415 137
37575 38991 366
46819 1915 955
37745 17828 585
44360 28195 947
43095 42567 828
17033 18486 715
36442 39438 664
13922 3743 787
42340 13092 456
38585 48024 366
18483 15428 222
35345 48287 501
40994 41126 828
11556 4337 781
17836 32875 353
4496 48244 943
47518 45744 628
41148 45267 351
23202 49869 451
12056 28678 71
39837 19300 35
3872 29741 354
13414 3007 410
25415 38608 612
42359 46222 401
36679 15684 88
25840 10992 720
45435 46638 18
41618 16621 155
22579 30066 946
31842 36948 139
45001 11681 500
49657 45027 111
45407 19877 362
31926 48906 181
41341 14312 453
5398 16065 258
23618 27739 725
35620 42774 842
37291 49203 370
19782 18543 688
15493 41299 816
39159 18124 895
36385 25666 940
43830 14586 747
48542 36500 912
20870 20406 327
47758 21901 38
4153 14727 1
30023 30615 848
36421 23907 244
45281 6829 911
7346 24434 158
38040 47578 409
7059 51 747
39776 8330 7
48023 34635 707
40615 24526 472
49417 40543 606
21697 41058 545
18011 26895 285
30356 11217 893
5767 48022 632
19951 47021 197
30915 36879 324
38987 37491 699
31326 43757 554
45753 35949 41
12263 391 698
35593 21873 539
31267 36305 606
10894 41257 220
19118 5954 451
40414 40663 564
43313 4584 748
11136 25411 128
1691 6517 186
5879 18130 994
25155 26790 518
34284 46195 48
42894 42344 671
39699 47745 388
23036 25234 675
6861 23678 506
36728 33047 775
2982 3306 685
6342 18117 426
36997 29453 54
45885 42379 434
41781 25951 519
18044 33 174
27972 22036 224
14156 38288 71
3769 40896 440
29991 4815 564
45846 49519 269
1453 16253 490
18383 594 407
46221 36100 471
6984 47829 636
9022 2786 792
11015 45345 715
26737 41581 490
2500 29727 609
39489 37341 750
45547 24755 178
35801 37098 811
30003 45058 168
48237 17748 735
29386 48105 802
1224 38123 830
38978 39151 61
29304 24978 198
46818 37312 35
38606 43197 795
37385 6214 140
1214 42772 477
14288 11496 312
24735 39069 235
31733 23651 585
14538 38376 954
835 49811 51
46561 42097 966
2037 24652 415
21681 8404 334
19883 35133 516
20 18268 396
21232 29095 459
29544 35201 666
41192 23312 145
33022 44104 813
43963 49215 615
36467 30383 857
41194 20839 121
32306 10666 524
30560 36427 832
44561 31050 413
5718 34939 171
6671 30139 404
5363 22530 324
34889 17101 117
1217 41411 383
5541 38669 397
27727 21569 950
18080 16417 913
34284 49292 746
23666 43841 707
27383 46634 342
32407 47027 732
3600 20686 456
49515 3020 564
36665 31138 224
46050 28633 995
15969 46187 784
6642 5180 546
31325 19728 407
33094 22287 879
7607 38626 855
40800 20572 274
932 17277 726
29207 46642 493
48471 36726 359
11896 3431 907
33264 536 972
604 29407 974
20292 44674 325
5426 42899 181
16322 39881 354
27453 36219 972
46407 36275 469
18380 28901 62
35409 41214 879
45220 11856 849
26941 11713 446
44884 22739 915
38835 49430 392
7344 22757 425
28169 38038 480
28343 3448 193
30906 31352 289
6233 14525 282
41421 45209 120
47276 12809 470
42111 40193 835
45449 45771 32
46850 21257 77
49140 5675 783
9962 37732 554
12399 15511 643
35840 21134 425
25316 36488 878
43235 35058 77
20606 48816 879
10525 41611 650
1234 47926 406
20430 39763 926
49823 37994 183
10101 35129 978
25795 47425 43
46470 1104 677
37090 49027 661
44606 8151 288
34990 24711 327
40569 4130 69
35310 7379 691
18646 42723 26
13436 41310 373
42037 42076 58
33791 33753 132
49459 43335 433
41139 37107 115
47949 29691 443
42913 19083 -10
21695 1789 716
4256 23670 519
34093 40458 856
4015 8318 503
1087 13027 610
48023 20395 752
35327 16324 592
15428 45843 416
918 44236 627
15033 16446 255
4015 39787 712
10122 13344 73
33820 35200 642
28286 12620 937
48994 41363 879
14884 545 409
34679 49315 118
10871 46555 29
42425 13132 394
49098 48173 401
38202 32130 631
26116 25285 556
18487 673 552
4383 34871 861
10761 22277 337
8570 6896 86
7021 7933 693
12987 42087 724
9292 16064 539
29335 37247 438
11727 47397 701
49369 5390 666
42450 45597 993
39984 18699 831
10253 14368 634
32803 777 517
12917 24030 99
2359 31987 822
23626 45940 663
45629 13810 824
3050 1988 679
1427 16142 488
20701 15382 79
39998 37842 751
21474 4620 556
13244 43622 272
14371 2994 652
49547 29576 82
43741 24307 441
44646 2234 3
30277 755 335
4726 16657 205
27777 44421 582
25611 22904 625
23297 24284 613
48825 42969 616
3020 48154 769
10814 39598 822
41195 7178 659
10309 12658 822
46653 41237 820
47630 49521 736
3573 12673 443
49715 27417 618
8452 40276 14
27808 31159 545
42993 39407 185
22898 45382 591
49935 20007 309
14494 33827 564
30596 44675 392
24809 30565 202
44329 6543 724
20000 4678 319
46901 10049 854
38161 5393 383
47829 781 507
1040 9156 823
25980 3103 81
33538 7980 589
20653 13433 62
47304 13619 478
14962 5145 629
5025 31143 117
40543 12815 958
43541 48777 27
7076 11092 82
13749 25321 255
44104 42908 713
8585 47323 881
2767 34736 207
20293 19830 937
27104 16264 42
12198 26382 861
8395 49297 394
42565 38739 -8
1780 30692 717
42669 5857 532
1734 8693 664
28098 798 306
43800 47844 975
34706 23948 551
48271 43096 324
13992 45318 288
23879 15784 114
14326 17926 269
23328 8512 684
46823 45316 523
33206 24728 635
13952 30686 923
46467 5058 290
20138 32225 316
48867 30990 589
41751 39367 282
49543 22213 18
43175 41530 383
9673 43103 987
16941 6235 961
26689 11590 817
47185 26878 668
37349 21813 77
936 37789 884
19504 34649 649
40434 48606 140
46850 17504 741
36958 2464 325
2092 29240 383
47769 40218 989
44181 33767 936
6125 1961 90
